row;response_code;duration
1;200;0.8960738182067871
2;200;0.9215250015258789
3;200;0.5122940540313721
4;200;0.36069297790527344
5;200;0.9720499515533447
6;200;0.7746779918670654
7;200;2.0903167724609375
8;200;1.019481897354126
9;200;2.0527000427246094
10;200;1.0238738059997559
11;200;2.1501739025115967
12;200;1.0097851753234863
13;200;1.9596540927886963
14;200;0.5119898319244385
15;200;1.331131935119629
16;200;0.6143100261688232
17;200;1.5330069065093994
18;200;0.47493481636047363
19;200;2.415493965148926
20;200;0.6964430809020996
21;200;0.35201501846313477
22;200;0.41677284240722656
23;200;0.7669777870178223
24;200;0.3291149139404297
25;200;0.29190492630004883
26;200;0.3466801643371582
27;200;1.182649850845337
28;200;0.3446319103240967
29;200;0.3918619155883789
30;200;1.067730188369751
31;200;1.0632269382476807
32;200;0.31204891204833984
33;200;0.3230619430541992
34;200;0.4676249027252197
35;200;0.7392668724060059
36;200;0.513084888458252
37;200;0.36512112617492676
38;200;0.6584019660949707
39;200;0.3763158321380615
40;200;0.6519222259521484
41;200;0.44852399826049805
42;200;0.7478008270263672
43;200;1.5690529346466064
44;200;1.3142058849334717
45;200;0.4049201011657715
46;200;2.024527072906494
47;200;0.7532858848571777
48;200;1.1852920055389404
49;200;1.0525922775268555
50;200;0.7172400951385498
51;200;1.3951239585876465
52;200;0.786937952041626
53;200;1.2471752166748047
54;200;0.8001658916473389
55;200;1.9119369983673096
56;200;0.9714598655700684
57;200;1.121492862701416
58;200;5.5323240756988525
59;200;0.5967402458190918
60;200;0.7002592086791992
61;200;0.9900140762329102
62;200;0.9550137519836426
63;200;1.4008290767669678
64;200;0.6669528484344482
65;200;1.073800802230835
66;200;1.0544393062591553
67;200;0.9400351047515869
68;200;1.0093498229980469
69;200;0.9893369674682617
70;200;1.4307751655578613
71;200;1.3883681297302246
72;200;0.6169238090515137
73;200;0.5950870513916016
74;200;1.0878379344940186
75;200;0.5273728370666504
76;200;0.4008359909057617
77;200;0.3976929187774658
78;200;0.8259592056274414
79;200;0.6173298358917236
80;200;0.4198453426361084
81;200;0.6764559745788574
82;200;1.1525819301605225
83;200;0.7167501449584961
84;200;0.5121221542358398
85;200;0.6988327503204346
86;200;1.055483102798462
87;200;1.1128268241882324
88;200;0.8188679218292236
89;200;1.127206802368164
90;200;1.0613980293273926
91;200;0.7740278244018555
92;200;1.4404361248016357
93;200;0.5118651390075684
94;200;1.1262991428375244
95;200;1.3131420612335205
96;200;1.0421240329742432
97;200;0.6479012966156006
98;200;1.0925209522247314
99;200;0.958050012588501
100;200;0.9874968528747559
101;200;0.7296209335327148
102;200;2.523371934890747
103;200;0.5226750373840332
104;200;2.3274099826812744
105;200;1.8892078399658203
106;200;0.9871869087219238
107;200;0.9920492172241211
108;200;0.8697688579559326
109;200;1.1062977313995361
110;200;0.8516638278961182
111;200;1.1505768299102783
112;200;1.1298236846923828
113;200;0.8294787406921387
114;200;0.873751163482666
115;200;1.0853850841522217
116;200;1.614389181137085
117;200;0.5655221939086914
118;200;0.9945878982543945
119;200;1.3428049087524414
120;200;1.1269221305847168
121;200;0.5859363079071045
122;200;0.9716808795928955
123;200;0.8817191123962402
124;200;0.8561511039733887
125;200;1.113879919052124
126;200;0.8965990543365479
127;200;1.3946568965911865
128;200;0.7937037944793701
129;200;0.8205173015594482
130;200;1.069998025894165
131;200;1.1194992065429688
132;200;0.8411359786987305
133;200;1.0811829566955566
134;200;1.0618796348571777
135;200;2.6726787090301514
136;200;0.5035350322723389
137;200;1.7419748306274414
138;200;1.188601016998291
139;200;0.4997270107269287
140;200;0.5880827903747559
141;200;0.7712881565093994
142;200;0.8781039714813232
143;200;0.4331398010253906
144;200;0.6781220436096191
145;200;0.5341660976409912
146;200;0.446918249130249
147;200;0.6316637992858887
148;200;0.5438499450683594
149;200;0.4718363285064697
150;200;0.5123939514160156
151;200;0.7540268898010254
152;200;1.192256212234497
153;200;0.5168888568878174
154;200;0.434492826461792
155;200;2.1733620166778564
156;200;0.6801960468292236
157;200;0.6205768585205078
158;200;0.4906759262084961
159;200;1.103287696838379
160;200;0.7282838821411133
161;200;0.5497369766235352
162;200;0.4124910831451416
163;200;1.0688929557800293
164;200;1.0181739330291748
165;200;0.991809606552124
166;200;1.4207842350006104
167;200;0.9971010684967041
168;200;1.2152431011199951
169;200;0.5144181251525879
170;200;0.8017418384552002
171;200;1.1343998908996582
172;200;1.6404829025268555
173;200;0.9738729000091553
174;200;0.41878223419189453
175;200;1.293064832687378
176;200;0.8336489200592041
177;200;0.8218441009521484
178;200;1.1089909076690674
179;200;0.7059619426727295
180;200;1.0715961456298828
181;200;1.1147079467773438
182;200;1.1653289794921875
183;200;0.7766931056976318
184;200;1.2526803016662598
185;200;0.9353601932525635
186;200;0.7458558082580566
187;200;1.1215267181396484
188;200;1.3957970142364502
189;200;1.5086159706115723
190;200;0.44890594482421875
191;200;0.8115067481994629
192;200;0.43479299545288086
193;200;0.41523194313049316
194;200;0.40994882583618164
195;200;0.39024996757507324
196;200;0.5726711750030518
197;200;0.706456184387207
198;200;0.5152289867401123
199;200;0.3976562023162842
200;200;0.48191261291503906
201;200;0.43715381622314453
202;200;0.44879794120788574
203;200;0.8749990463256836
204;200;0.6736791133880615
205;200;0.537165641784668
206;200;0.5300829410552979
207;200;1.0980989933013916
208;200;0.47609496116638184
209;200;0.3900289535522461
210;200;0.7727138996124268
211;200;0.7487967014312744
212;200;0.5560910701751709
213;200;1.6221048831939697
214;200;0.9577641487121582
215;200;0.4545259475708008
216;200;0.4722621440887451
217;200;0.4561588764190674
218;200;0.39162302017211914
219;200;0.7236862182617188
220;200;0.5179738998413086
221;200;0.430178165435791
222;200;0.5260200500488281
223;200;0.49195384979248047
224;200;0.7051348686218262
225;200;0.5642943382263184
226;200;0.702592134475708
227;200;1.2571382522583008
228;200;0.6716737747192383
229;200;0.81355881690979
230;200;1.1250741481781006
231;200;1.9936277866363525
232;200;0.5087549686431885
233;200;0.47017526626586914
234;200;2.394284963607788
235;200;0.5837249755859375
236;200;0.701197624206543
237;200;1.498119831085205
238;200;0.8292868137359619
239;200;1.0960969924926758
240;200;1.21244478225708
241;200;0.7463400363922119
242;200;1.0612468719482422
243;200;1.0731980800628662
244;200;0.8766558170318604
245;200;0.7243149280548096
246;200;0.9209270477294922
247;200;1.534625768661499
248;200;0.890521764755249
249;200;2.358182907104492
250;200;0.509314775466919
251;200;0.5053858757019043
252;200;1.6702029705047607
253;200;0.47598886489868164
254;200;1.4033162593841553
255;200;0.4493560791015625
256;200;1.6254019737243652
257;200;0.40585875511169434
258;200;1.6657509803771973
259;200;0.601269006729126
260;200;1.3828351497650146
261;200;0.8691649436950684
262;200;1.1238558292388916
263;200;0.5843961238861084
264;200;0.48172807693481445
265;200;2.7336409091949463
266;200;0.509192943572998
267;200;0.410797119140625
268;200;0.5346980094909668
269;200;0.7978181838989258
270;200;0.7815229892730713
271;200;0.6588659286499023
272;200;0.39628124237060547
273;200;0.42954015731811523
274;200;0.6939568519592285
275;200;0.43434810638427734
276;200;0.43648695945739746
277;200;0.4458601474761963
278;200;0.42092299461364746
279;200;0.6422078609466553
280;200;0.47809791564941406
281;200;0.5418360233306885
282;200;0.42340826988220215
283;200;0.8000268936157227
284;200;0.49556803703308105
285;200;1.6255149841308594
286;200;1.2169358730316162
287;200;0.6053810119628906
288;200;0.48668980598449707
289;200;2.1293699741363525
290;200;0.6469178199768066
291;200;0.44116711616516113
292;200;0.7517619132995605
293;200;0.8032882213592529
294;200;0.44504308700561523
295;200;1.0571980476379395
296;200;0.5822110176086426
297;200;1.3407058715820312
298;200;0.7851531505584717
299;200;0.848991870880127
300;200;1.2006099224090576
301;200;1.2060210704803467
302;200;0.9550671577453613
303;200;2.8902368545532227
304;200;1.4742400646209717
305;200;1.5962092876434326
306;200;2.7104058265686035
307;200;1.6504042148590088
308;200;5.849369049072266
309;200;2.390033006668091
310;200;3.374891757965088
311;200;1.9619619846343994
312;200;1.9152278900146484
313;200;1.0092511177062988
314;200;2.13594126701355
315;200;1.2934658527374268
316;200;2.058684825897217
317;200;0.5548269748687744
318;200;4.077926158905029
319;200;0.5685141086578369
320;200;1.1917459964752197
321;200;3.03942608833313
322;200;1.128911018371582
323;200;0.8493740558624268
324;200;1.01676607131958
325;200;0.9605703353881836
326;200;0.9682779312133789
327;200;1.059211015701294
328;200;1.1949818134307861
329;200;0.9187078475952148
330;200;1.0522561073303223
331;200;2.5966808795928955
332;200;0.7513589859008789
333;200;1.4688429832458496
334;200;2.0227320194244385
335;200;0.4600369930267334
336;200;1.3954763412475586
337;200;0.6408267021179199
338;200;1.316805124282837
339;200;0.43769192695617676
340;200;1.6483428478240967
341;200;0.4861631393432617
342;200;1.3940129280090332
343;200;0.4642338752746582
344;200;2.283036708831787
345;200;1.172313928604126
346;200;0.5116569995880127
347;200;0.8795771598815918
348;200;0.7201600074768066
349;200;0.5468051433563232
350;200;0.4337491989135742
351;200;0.4365222454071045
352;200;0.8326570987701416
353;200;0.4331068992614746
354;200;0.40857791900634766
355;200;0.4135620594024658
356;200;0.4284090995788574
357;200;0.47628092765808105
358;200;0.7828049659729004
359;200;0.49550390243530273
360;200;0.39889097213745117
361;200;0.43819427490234375
362;200;0.4567759037017822
363;200;0.46125173568725586
364;200;0.9152231216430664
365;200;0.6145260334014893
366;200;0.6882491111755371
367;200;0.4125523567199707
368;200;1.0191311836242676
369;200;1.0942890644073486
370;200;1.5062737464904785
371;200;0.7225131988525391
372;200;0.7031440734863281
373;200;0.5520129203796387
374;200;0.8063490390777588
375;200;0.738713264465332
376;200;0.5374329090118408
377;200;1.453909158706665
378;200;0.376802921295166
379;200;1.397580862045288
380;200;0.41936826705932617
381;200;1.6954801082611084
382;200;0.4750368595123291
383;200;1.94461989402771
384;200;0.6537902355194092
385;200;1.1033039093017578
386;200;1.0173170566558838
387;200;1.713541030883789
388;200;0.5298991203308105
389;200;1.695481300354004
390;200;0.7404119968414307
391;200;1.0159580707550049
392;200;1.0477690696716309
393;200;1.0455851554870605
394;200;1.0482101440429688
395;200;1.0832951068878174
396;200;0.795896053314209
397;200;1.0313169956207275
398;200;0.45241785049438477
399;200;0.6962859630584717
400;200;0.4745049476623535
401;200;0.44769716262817383
402;200;0.41222095489501953
403;200;0.7688980102539062
404;200;1.2487380504608154
405;200;0.92635178565979
406;200;0.39252662658691406
407;200;0.3733842372894287
408;200;1.0539507865905762
409;200;0.714540958404541
410;200;0.41678690910339355
411;200;0.8122799396514893
412;200;0.7174720764160156
413;200;0.5113959312438965
414;200;0.9217290878295898
415;200;0.812025785446167
416;200;0.6092140674591064
417;200;0.3875448703765869
418;200;0.6059563159942627
419;200;0.7470531463623047
420;200;1.7416222095489502
421;200;0.8540928363800049
422;200;1.3054239749908447
423;200;0.8170051574707031
424;200;2.7589170932769775
425;200;0.6130690574645996
426;200;1.3337068557739258
427;200;2.0446677207946777
428;200;0.7173337936401367
429;200;1.431199073791504
430;200;0.6146891117095947
431;200;1.4326121807098389
432;200;0.6144521236419678
433;200;1.4338657855987549
434;200;2.1499741077423096
435;200;0.615919828414917
436;200;1.2501170635223389
437;200;2.70339298248291
438;200;0.41682004928588867
439;200;1.6794021129608154
440;200;0.7165088653564453
441;200;1.3342640399932861
442;200;0.37956690788269043
443;200;1.6642088890075684
444;200;0.41970300674438477
445;200;1.7306241989135742
446;200;0.3615438938140869
447;200;1.481590986251831
448;200;0.42346715927124023
449;200;1.7268388271331787
450;200;2.3741302490234375
451;200;0.3586418628692627
452;200;0.6465039253234863
453;200;0.3439021110534668
454;200;0.4195420742034912
455;200;0.772352933883667
456;200;0.5121679306030273
457;200;0.9132742881774902
458;200;0.6960279941558838
459;200;0.8483741283416748
460;200;1.0240631103515625
461;200;1.0243878364562988
462;200;0.9914298057556152
463;200;1.056372880935669
464;200;0.716843843460083
465;200;1.02372407913208
466;200;1.0236468315124512
467;200;1.022515058517456
468;200;0.4347050189971924
469;200;1.536552906036377
470;200;1.401266098022461
471;200;0.725255012512207
472;200;0.31395721435546875
473;200;0.7139370441436768
474;200;0.36933302879333496
475;200;0.41222405433654785
476;200;0.4424617290496826
477;200;0.9449779987335205
478;200;0.8193488121032715
479;200;0.5414350032806396
480;200;0.48221802711486816
481;200;0.8190889358520508
482;200;0.7578151226043701
483;200;0.6051292419433594
484;200;1.096642017364502
485;200;1.4319419860839844
486;200;1.1271140575408936
487;200;2.2114789485931396
